rating,key_theme_1,key_theme_2,key_theme_3,key_theme_4,key_theme_5,text,NPS
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,I took Dr. Cooke's URBN 1200 course online over the summer. Dr. Cooke is pretty knowledgable and It was an interesting course. There was no textbook and he just had you do assigned readings on HuskyCT. Your grade was based on 12 writing assignments and your comments on other student's assignments and he dropped your two lowest scores.,Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Overall, this class was petty. There's no textbook and slides are posted online before class. However, you will still need to go to lecture in order for you to know his anecdotes or opinions that he often puts on the exam. The material was not hard, however, it was not fun and can become time consuming. Cooke is a funny professor tho",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Doesn't really care about the course. Asks terrible questions on the tests that are completely ambiguous- asks T/F questions on opinionated topics. Says he'll curve final grades, but didn't for our class. Just a terrible course overall, don't take it if you don't have to.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,3.5 average and this class is going to bring it down. VERY difficult exams. Do not take class,Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Tests are kinda hard but he cancelled the final and gave everyone a 100, the lowest test grade out of four including the final was dropped so it essentially counted for a third of the grade",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"He is an ok Professor. Very nice, but can ramble. Going to class is not necessary. He posts all of the slides online before the lecture. There are three exams. The final (third exam) contains word for word questions from the first two, so make sure you review those with the TA. There is a generous curve on everything, and extra credit offered.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"The information in this class is pretty useless, but all notes and readings are posted online, so no need to go to class or buy a textbook. He curves all the exams even when he says he doesn't, and offered a short extra credit paper at the end of the class. Not the most helpful professor but easy overall!",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Sounds like he's a great teacher in the class room, however online is the worst grading rubric in the world. He gave me a 0 for an assignment out of 15, which I did complete in it's entirety. Not even one point for trying. I would NEVER recommend him for an online class.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Urban studies doesn't really interest me, but Cooke is a good lecturer and it's an easy A.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"I signed up for this cities course not expecting much out of it - but it grew on me so much that I enjoyed coming in to class. He makes it very interesting if you like history & some funny jokes. Grading is quite easy, exam questions are given beforehand so you can study for them. I love how I learn most in classes that don't require much studying.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,One of the best classes I have taken at UConn. Enjoyed the material and his teaching style. Only complaint is time granted on the tests. Overall great class.,Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"Great Professor, very funny and interesting. The class grade is based on only 3 exams. He curves everything. Going to class and taking notes is very helpful.",Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,I loved his class. I definitely recommended taking his class.,Detractors
3.2,tough grader ,  get ready to read ,  graded by few things ,  participation matters ,  hilarious ,"I had Cooke for a once a week class for population geography. I thought that he was entertaining and kept the class relatively light considering some of the material. Only 2 exams and a paper for grades. I enjoyed the class and so long as you attended and took a few notes, you will be prepared for the exams.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"Professor griffin is very rude . She missed class at least three times for personal reasons, which is fine , life happens !!! But lets hope it doesnt happen to you because she will give you an F for missed assignments ! No late turn ins. She is unreasonable . Rude. And unhappy . I worked extremely hard and still for a D . Her grading is bias.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"I took English 1301 and 1302 with Ms. Griffin during my freshman year. Her classes are not easy, but if you're interested in LEARNING or are up for a challenge and ready to receive A LOT of constructive criticism, this is it. I made a C in 1301, B in 1302; but after that I made nothing less than a 98 in every paper I wrote throughout college.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"The absolute worst professor I have ever taken. I have had lots of professors. I am a hard working student who cares about my grades. She is disrespectful,degrading, and worst doesn't care at all about the student and just likes to give bad grades just for the fun of it. Also no structure in the classroom; Had to go to her boss just to fix my grade",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,I was a first time freshman in college taking Ms. Griffin and she was okay to start off but over time she became very annoying and rude. She was out spoken and spoke to me like i was a child most of the time. She steps out of her place a lot jokingly or not. I wouldnt recommend to anyone,Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"Dr. Griffin is a great person, very funny and cares. She barely teaches during lectures, and your weekly work was online and would be due at weird times throughout the week. She also had online quizzes and a couple extra credit papers. At the end of the semester we had an APA research paper and a 3-5 min. vlog which was difficult. very tough grader",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"for any English majors, or if you want a challenge to improve your English she is a perfect match. She is a tough grader, very detailed. At the end of semester she had us do a vlog and research paper about a leader based on leadership so start on time. She is a great person & can be reasonable if you talk with her on time.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"I did not understand her grading. Her lectures were poor, so you learned nothing other than what's due. A few office hours, so pray god to catch her. Almost no extra credit till there was 6 left from 25; most of us are still failing. Good person, though. No teaching other than her leadership stuff; you have to learn from Cengage and Leaders' book.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"She's very goofy; love her as a person, but that doesn't matter. She grades really tough and there are quizzes that are due IN THE MIDDLE OF THE DAY online like every week (which she doesn't remind you about). She doesn't cancel class, but she will have another professor come in and sub for her.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"I took Professor Griffin online. One, her quizzes are confusing. She would have one part of the question mimic the book and then the second half of the question she adds her twist to it. Second, her writing assignments. She wants both the written portion of a paper and a vlog lecture. She wants u 2physically come up to the school for writing papers",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"She is a great teacher. Her classes are not easy, but it's a nice way to challenge yourself. She knows what she is talking about and she responds to your email rapidly. Beware she is very sassy and will roast the students who neither do the work or did it completely wrong from her instructions. she gives a lot of grace.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"She's a good professor overall, but if you're looking to do nothing and get an A she's not for you. She's a tough grader, but is there to help if you ask. She's adamant about class participation so she'll call everyone out at some point. Her class isn't easy and only those who really want to learn will stay. My class count went from 30 to about 8.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"The most unreasonable professor I have ever taken. She is extremely rude to her students and talks to them as if they are below her. Gives poor instructions, and doesn't provide help. Responds to her students rudely and does not have a problem yelling at them. VERY unprofessional. She is in the wrong field if she is not passionate about teaching.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,Horrible grading,Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"Ms. Lashun Griffin is a really great teacher . If you need help? She's there to help you. She does grade her papers tough, but her comments and feedback would help you do better. If you want to pass this course, You cannot procrastinate on her class.",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,Professor Griffin is a fantastic English teacher. She is very caring and yes she is a tough grader but she literally GIVES YOU STEP BY STEP instructions on what she is requiring from you. The class is difficult if you procrastinate and do not stay on top of your game . I am taking her for my English 1302,Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"I took Mrs. Griffin during my first semester of college. I didn't know what I was getting myself into. It was challenging, she was very intimidating, but she did help with giving good feedback on my papers. We had to do like a mid-term timed writing and a 7 page paper, as final, and a presentation of you presenting your thesis that you wrote about",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,I took this class online and regret it because eventually had to drop it. You have to come into this class as a professional writer. Very stressful and makes you write a 3-4 paper in a short time span. Not really clear on her instructions and expects you to already know. Do not take if English is not your best subject.,Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"I absolutely loved this woman's class! She had such a huge impact on me and I'm sure she doesn't even realize it! She is a wonderful teacher and she makes sure that the students make her do her job. ""Don't leave this class until you understand, I'm here because of and for you!"" Wonderful professor I've taken for 1301 & 1302. I would take her again!",Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,I loved this class. Professor Griffin was so fun and sassy. It was not an easy class. Professor Griffin believed in us and had high expectations. I have fond memories of my semester with her.,Detractors
3,tough grader ,  get ready to read ,  gives good feedback ,  hilarious ,  participation matters ,"Professor Griffin is not helpful at all. Her organization skills are very poor. We missed two weeks of class because of her personal issues, and we had no sub during that time. She does not explain anything right. Might come up with rude comments. Tries too hard to be funny. Very confusing. Tough grader. Don't recommend to take her classes.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Make sure everything is turned in correctly, you will not pass if you accadintally forget something, I heard that she is great if you go and talk to her in person, but she does not understand how to use technology in the least. She will give zeroes if she feels need, and even if she dosen't.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,Not a good instructor. He has a superiority complex. Makes tests harder than textbook content. Grades more harshly as semester progresses. Steer clear of this one!,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"I expected him to be hard, but he is really clear about what he wants and if you just do what you are supposed to, you will make a good grade. I HATE public speaking, but he made it not so bad. I notice that everyone who ranks him poorly is a poor speller/writer. Maybe they had problems in his class because they just weren't very bright.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Lots of assignments but most only require 20-30min of your time, very easy! Only 2 tests and then the Final. Both test are open book. The only way you will not receieve a good grade is if you just dont turn anything in. Very nice and helpful.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"This is a difficult class as far as grading. There is a lot of homework assignments, none of which are hard, just time consuming. The open book tests can be challenging yet you know what you will be doing well in advance. This class is what you make it. PREPARE TO WORK.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,His class isn't really that hard.. we did 5 speeches.. all test were open book & the final is very easy.. he always opens the very first class with a magic trick:) he is a very monotone person.. you can get away with missing a few classes but if you dont wanna read the book then dont miss class! he says to read but i never did & I still passed!,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Mr. Wilkerson is an experienced and almost overqualified teacher. Be cautious when you take him, his class is hard with a heavy schedule. He's a vulture about texting, and he doesn't know how to respond to public criticism. This class is his life and he expects it to be yours so be prepared.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,For a speech teacher the class is extremely boring and monotone. After all isn't main point of public speaking is keeping your audiences attention. If you can not do this how does he think he can teach you to do it.,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"i took him for speech and we wrote like 6 or 7 speeches all tests are from the book, he grades real hard and if you have a heavy schedule don't take him, he gives out lots of work.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"He was not an easy teacher! But I still pulled an A. You have to practice, practice for your speeches! Tests are all open book so that was nice. Final was an essay.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"He'll open the first class with a magic trick...lol. Pays close attention to detail and repeats things a lot. It gets old fast, but the work isn't very hard.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Extremely easy, all notes given on overhead. Outline provided to follow for speaches. Tests are open book and the final was an essay that you got to do at home. Graded fairly, all in all an easy A.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"He is a difficult teacher, grades tough, alot of writing in this class. Like the class, not crazy about teaching style.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"If you ask a question he will look at you like you are stupid. Lectures have no relations to the tests. Tests cover huge amounts of info. LOTS of assignments. DO NOT take this class if you have a hefty schedule. No matter how good you think you may have done on an assaignment, it is not good enough. His grades will TICK YOU OFF!!",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,one of the worst professors at this school,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,Very unclear in lecture out of 5 classes he only had 2 As WILL NEVER TAKE AGAIN!!!!!,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Hard teacher gets off track in lecture, if you are female you will get a good grade.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,SPCH 1318,Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"I took him for speech and interpersonal communication. The interp. class was harder than the speech, but I did well in both. Be prepared to work, he is very helpful when you ask for it. I enjoyed his classes and learned a lot. If want to learn, he is the one to take.",Detractors
2.6,tough grader ,  lots of homework ,NA,NA,NA,"Exams cover terms,theories and include essay analysis questions. Essays are assigned for homework that apply theory to events in your personal life. Graded on content,clarity and insight. Oral presentations on assignments are shared with class.",Detractors
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Professor Smith will make you work for an A, but it IS achievable! Stay ahead with your papers, writing a paper the night before will not cut it. The worst thing you can do to yourself is skip his class. Pop quizzes are frequent, but easy if you take notes when he lectures and review them!! Put in the work, you will do great!",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Difficult an inaccessible teacher. He is one of the teachers that don't care about students. mean and inconsiderate. very boring lectures, stupid quizzes. Find another teacher if you can!",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"To save yourself do not take this class. Max is like a robot and his lectures are boring. He gives pop quizzes, which stinks, and he only grades your grammar and punctuation. He also does not give good feedback, and is unorganized. If he mixes up your papers with another class you will get an F on that paper. For your own good, DO NOT TAKE HIM!!!!!",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,I don't know why everyone else is complaining so much about this class. It is a very easy A. If you show up and do your homework you will pass. He is a very easy grader if you have basic writing skills (or just check your grammar with Grammarly). His class is incredibly boring though and there are daily quizzes (very easy though).,Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"I had Smith for freshmen composition. He was a decent teacher, but one thing I noticed was he didnt really care about the writing aspect of your paper. As long as the grammar was near perfect you got an A. Also the quizzes he gives are stupid and basically re worded from the last quiz. Good thing they only make up 10%. Also dont miss class.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"In my opinion he doesn't have a good way of teaching. He always quizzes you on grammar. He doesn't show any powerpoint or examples. And most of the time he spends the class time talking about things that aren't even related to anything in class, he always releases you early. He's one of those teachers that seem not to care.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,It seems that when it comes to papers this professor doesn't care much about the writing. Instead he cares more on the punctuation. His quizzes are random and repeated. His lectures don't relate much to actually English.,Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Smith is a very unemotional/robotic professor. He is a decent English professor, but he expects professionalism out of his students. There are pop quizzes at least twice a week, but they are always very easy. Do not get caught procrastinating on your papers because he catches small mistakes very easily.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"simply the worst professor I've ever had, doesn't care for students, gives little to no sympathy what so ever, hard to talk to, and just not a nice guy. I recommend not taking this class, he is a tough grader, does meaningless quizzes",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Daily attendance. Grades aren't posted, so your grade is unknown till the end. Make sure you listen closely to lectures and take detailed notes. 2-3 quizzes a week. He spends class time talking about different essay topics instead of essay writing techniques/strategies, but if you work hard and follow his instructions closely, an A is attainable.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"He refused to put any grades in the grade book. I had no other errors in my papers, except him writing ""confusing"" next to seemingly random sentences in my paper, somehow warranting me with a C grade on most papers. English has always been my strongest subject, and I usually ace papers. Not with this guy. Miss a peer editing day? 0 on that paper.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,this teacher has no type of personality. His lectures are boring. He is not clear about what the assignments are going to be about. He is very unorganized. He doesn't care for his students. Attendance is a must. HE IS A HORRIBLE TEACHER. The whole class received no higher than a C. Avoid this class.,Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Definitely not an easy ""A"", but it is possible. Total of 8 Essays including the final the essay. There are pop quizzes but if you attend class they're not too bad. Attendance is absolutely mandatory! 6 absences and your grade will drop a whole letter, and there are no excuses, Smith isn't very understanding. Try toFind a different prof. if you can!",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"I'm torn about this professor. There was a distinct rudeness from him at times that was very degrading and stand-offish. I want to maybe believe he is too intelligent to communicate with people of regular emotion? At times he was understanding, other times I felt his subtext was saying ""You are an idiot and I am more intelligent than you.""",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,This is the single worst teacher I have ever had in any of my years of schooling. His criteria for grading is not well done but if you stray from what he wants you will lost points heavily. Extremely strict on grading and doesn't bother putting logic together about why you did what you did. Extremely lazy and very bad feedback on your errors.,Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"This is the only professor I've had that refuses to put grades in the gradebook. I am paying a lot of money for his class so it is lazy of him to not simply do something nice for his students. He is hard to talk to, extremely boring, and only does things that are convientent for him. It almost seems as if he can care less about his students.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Rude, doesn't like to take correction or be told he is wrong and unfair. I do not recommend this instructor unless you are error free in everything you do.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"difficult teacher, unless you're an advid writer do not take his class,He will not help you even if you ask for it,directions can at times be unclear,rude when you try to ask something, doesnt like being corrected even if you point a mistake out nicely,you can tell he is not inspired to teach anymore, dean refunded me right away without hesitation.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Very tough grader. Wants everything done his way. I took this class online and unless you go to his office for every little thing, you get a bad grade, even if you email him. The comments he gives for essays are subjective and demeaning. Would not recommend or take his class again. Took research writing classes at university, they were easier.",Passives
3.8,tough grader ,  beware of pop quizzes ,  skip class? you won't pass. ,  lecture heavy ,  lots of homework ,"Do Not take this class. He has no idea how to teach, would talk about random things and is never helpful with the papers. So hard to approach doesn't really care what your asking for. unless you are a professional at writing don't take his class. Has stupid tests every class which are no help.",Passives
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Professor Bracken does not deserve the bad rep he gets. He is an amazing professor, not a tough grader at all, just realistic for a 200-level english class. His lectures are very well organized and he provides good feedback on how to improve for your next essays.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Interesting class, but super tough and dense material. There was a ton of reading and most of it was difficult to get through. He's a tough marker but fair, and he interacts with the material really well. Not a GPA booster, and I'd avoid if you have an already heavy course-load.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"SO MANY READINGS, be prepared. Kinda has a thing against undergrads. Tough grader, and very strict on grammar. Incredibly useful info in lectures, but doesn't post anything online so take lots of notes. Great with giving feedback on essays and how to improve. Only test in this course was a midterm take-home assignment. Final is a Research Paper.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,Hardest english course I've ever taken. The reading load is HEAVY you need Time Management skill or this class will be easy flunk. Lazy writers beware: You will be punished. Worked to the BONE for weeks to obtain a B. You'll learn a lot but if you already have a heavy course load i'd save this class for a term with easier classes. THIS IS HARD AF,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"He's a great lecturer but he doesn't have an email, and doesn't post notes online so be prepped to write your own good notes as he lectures fast. Also I wouldn't be concerned about asking questions in class as he will ignore you. He marks harder than my 300 level profs & doesn't give remarks on how to do better just calls undergrads stupid a lot",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"You get what you give. Bracken is not afraid to call students out on laziness and his ""honesty"" and high standards seem to unnerve undergrads. However, he's intelligent and well read, and classes are funny and exciting. He doesn't like email and office hours were near nonexistent, but if you've gone to every class, he will make time to talk to you.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,This was the last class of my degree and certainly one of the best -- if not the best! He's an interesting lecturer. Excellent course material. Puts in the effort to provide helpful written comments. Willing to discuss the readings with students in person after class.,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,Very strict at first but lightens up as the semester goes on. He's a tough but fair grader but gives good feedback to help you improve. He explains the readings and what he expects on the essays if you bother showing up to class. His lectures are dry but have great content.,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Don't let Bracken's personality get in the way of what he's saying; it's brilliant stuff. While he wouldn't do email, he was always available after class for questions or comments. He was also very honest, which hurts fragile students. But I wish I would've taken Bracken's lower level classes before this one because I felt lost half the time.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"He is a very intelligent man, but should NOT be teaching undergrads. On the first day he told us he does not give his e-mail address out to undergrads. He had us (second years) reading Frye's Anatomy of Criticism, among other difficult and dry texts. His feedback on essays had lots of criticism but few suggestions for improving. Avoid him as a prof",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,You should choose to take Professor Bracken's courses because he's one of the few critical minds at the University of Alberta who actually takes a bite out of reality. The only issue is that Professor Bracken is so good at what he does that not only does he make other professors seem unqualified but he also reveals your own skill level.,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,I learned a lot from this course. Definitely the best I've taken at U of A.,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Really likes his theory and expects you to apply it and know it well. Don't get discouraged if he doesn't acknowledge your comments in class, keep asking questions. If you make it through his course, your other classes won't be as hard, definitely worth it",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Bracken is probably the most difficult english professor I've ever taken. Basically, for an english major he is the barbed wire fence you might want to throw yourself at. His exams are based on a part A and a part B. With three of the initial readings and three of the latter readings. A tip for 309: Know both the conversion experience and the [x].",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Everything said before is true, he can be arrogant and he does mark ridiculously hard but all for the reason of improvement. My first essay was a C and after taking his feed back and applying it to my writing I improved a whole letter grade. This is university, teachers are not going to hold your hand. He knows his stuff and expects you to work",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"This man is the most arrogant and self righteous person I have ever met. Told us on the first day of class that he doesn't assign A's, does not give his email to undergrads because we ask stupid questions, and overall makes you feel belittled. This man should not be teaching 100-level English.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,"Definitely a very hard marker. If I had known what the class would be like I would have dropped in immediately. I think he would be better geared to graduate studies, as he clearly dislikes undergrads from his constant criticism of them. Wouldn't give out his email and office hours so after class help was impossible. Excessive amount of readings.",Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,Great prof. Clear and concise and knows his stuff.,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,Excellent prof! Take his course. If you put in the effort to improve you will be rewarded. Isn't that exactly what this university thing is about?,Detractors
3,tough grader ,  get ready to read ,  skip class? you won't pass. ,  respected ,  gives good feedback ,worst prof ever. no one got higher than a B in the class. He told us that the semester would get better as it progressed as long as you applied what you've learned... for the term essay (worth 35%) the class average was a D+. He's the kind of prof that never made it further in his field and is taking his frustration out on his students.,Detractors
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"The prof is ok. The material is easy, but not the 2 tests. Huge amount of easy calculation in short time and you need show them in details are not easy even the tests are very straight forward. The marker is a litter bit tough. You must attend to tutorial if you want good mark, the TA give your hint of exam.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,Boring professor that creates hard midterm.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Dedicate at least a day to doing problems per chapter. The exams aren't too difficult, but they are tricky so you need to know your stuff. He's a good prof, practice the problems he posts at the end of lectures and you'll pass. Go to tutorials for extra practice questions and you'll get at least a B. I stress, go to tutorials if you can.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,Good prof. Read the text and do practice questions and you will be fine.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Dean for test paper, everything u confused he can explain clearly. He is a humourous guy and always sign for attendants for some special time(Don't miss the class at the mid-time). Course is not that hard, focus on details and tricks on the calculation he prepared.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,be ready to teach yourself. doesn't prepare you.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,The way of his teaching makes stats easier and simpler.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,Excellent professor. Tells u exactly what will come up on the mid-term and final. Assignments are straight forward. The course is not that hard and he makes it even easier. Getting an A is not so hard provided you do weekly practice of the questions. Good luck,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Simply amazing. If you do poorly in his course, you have nobody to blame but yourself. He teaches the material very well, sticking to the textbook, with full answers online. Also, the exam questions were often variations of ones we had already seen/worked through together in class.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Take this course after taking adms 3330. It is very easy because 75% of the material is covered in adms 3330. The prof is good as long as u do your work, which means do not leave anything till the last second. Assignment is worth 20% and difficult. Final, mid term are alright i.e. not very difficult. Attend all lectures.Overall a good experience.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,"Great professor, take his course without any consideration. Do something at home and you ll be fine.",Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,Hard marker and expects way too much.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,he is a good prof. with a great sense of humour. he covers topics well and gives detailed explanations with a lot of examples. best thing is to read his slides and the textbook (for problems) when it comes to exams and quizzes.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,Outstanding prof. I hate to repeat what everyone else is saying but I have to say he really does have a great teaching style and he sincerely cares about his students.,Passives
3.8,tough grader ,  skip class? you won't pass. ,  caring ,  lecture heavy ,  clear grading criteria ,One of the best teachers I've ever had. Has a wonderful teaching style that makes going to class very worthwhile. He truly cares about the performance of his students. He's also a very funny guy.,Passives
